M1;M2;M3;M4;M5;M6;M8_Id;M8_ExternalId;M8_Value;M9_Id;M9_ExternalId;M9_Value;M10_Id;M10_ExternalId;M10_Value;M11_Id;M11_ExternalId;M11_Value;M12;M13_Id;M13_ExternalId;M13_Value;M14;M15_Id;M15_ExternalId;M15_Value;M16;M17_Id;M17_ExternalId;M17_Value;M18.1_Id;M18.1_ExternalId;M18.1_Value;M18.2_Id;M18.2_ExternalId;M18.2_Value;M18.3_Id;M18.3_ExternalId;M18.3_Value;M19.1_Id;M19.1_ExternalId;M19.1_Value;M19.2_Id;M19.2_ExternalId;M19.2_Value;M19.3_Id;M19.3_ExternalId;M19.3_Value;M20_Id;M20_ExternalId;M20_Value;M21_Id;M21_ExternalId;M21_Value;M22;M23;M24_Id;M24_ExternalId;M24_Value;M25;M26_Id;M26_ExternalId;M26_Value;M27_Id;M27_ExternalId;M27_Value;M28;M29_Id;M29_ExternalId;M29_Value;M30_Id;M30_ExternalId;M30_Value;M35;M36;M37;M38.1;M38.2;M39.1;M39.2;M39.3;M40;M41;M42;M43;M44;
19133;19122;="M.05.01.02";="Analyse";="Dossier annuel d'analyse. Chaque dossier contient un ou plusieur rapport.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
19693;21875;="M.05.02";="Gestion intégrée des nuisibles";="Plan IPM, tableaux excel liés à la veille sanitaire, rapports d’intervention d’entreprises externes (dératiseurs, désinsectiseurs, anoxie, etc.) et formulaires d’état sanitaire des objets entrants.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
19692;19693;="M.05.02.00";="Projets";="Y compris de restauration et consolidation";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
19690;19693;="M.05.02.01";="Suivi";="Climat et état sanitaire des dépôts, y compris bilans et analyse. Suivi des incidents tels que fuites d'eau, nuisibles.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";394;="";="Suivi";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
30106;19693;="M.05.02.02";="Analyse";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
37829;21875;="M.05.03";="Gestion du conditionnement";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;0;="";="À définir";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
37824;37829;="M.05.03.00";="Projets";="Modèles sur le condtionnement des parchemins. Mise des grands formats sur des roulaux. Excel pour la fabrication de boîtes sur mesure, références et/ou listes du matériel des ACV, récolement des besoins dans les dépôts et directives internes. Dossiers par type de condtionnement (Photos, Parchemins, Grand formats, Manuscrits), clôture tout les X ans (p.ex. 4 ans), avec versement au fil de l'eau des documents.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
37826;37829;="M.05.03.01";="Suivi";="Climat et état sanitaire des dépôts, y compris bilans et analyses. Suivi des incidents tels que fuites d'eau, nuisibles.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";394;="";="Suivi";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
37828;37829;="M.05.03.02";="Analyse";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
37830;37829;="M.05.03.03";="Interventions";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";220;="DEMANDE_SIMPLE";="Demande simple";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
22430;21875;="M.05.04";="Interventions curatives";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;0;="";="À définir";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
22431;22430;="M.05.04.00";="Projets";="Un dossier par cote : photos et rapports de restauration par cote traitée. A attacher à l'objet dans l'AIS/SAE. A priori : photos et rapport directement dans le SAE, un lien pérenne est vers ceux-ci est placé dans l'AIS. Pas d'accès direct pour le public, mention du conditionnement d'origine. Métadonnée: cote. Y compris projets de préparation à la numérisation";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";9|235|335;="NUMERIQUE|";="Numérique PGA|Numérique AIS|Numérique SAE";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
55041;22430;="M.05.04.01";="Suivi";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
22429;22430;="M.05.04.02";="Protocoles et fiches techniques";="Directives générales au sein de l’atelier de restauration et fiches techniques liées à des types de traitements. Dossiers par thématique de traitement. P,ex: ""Mise à plat d'un parchemin"", ""Désinfection de moisissures"", ""Doublage sur table aspirante"". Avec clôure longue échéance (p.ex. 4ans), et dépôt au fil de l'eau. Récupération de certains documents dans le nouveau dossier. Bibliographie / PDF d'articles de référence à archiver pour les années à venir pour justifier certains traitements : stoquées dans Zotero, exports annuels dans un dossier d'affaire dans le R : ressources informationnelles.Y compris composition des produits (tels que colle).";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9|462;="ANALOGIQUE|NUMERIQUE|";="Analogique|Numérique PGA|Numérique Zotero";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
19123;29;="M.06";="Conservation numérique";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;0;="";="À définir";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1131;="";="POL_ConseravationNum";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
19128;19123;="M.06.00";="Administration";="Plannification des actions de préservation, dossiers annuels. Nom du dossier: année. P.ex. campagnes de migration de format, plannification de l'arrivée de nouveau formats (mega).";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";395;="AFFAIRE_ADMINISTRATIVE";="Affaire administrative";9;="NUMERIQUE";="Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1131;="";="POL_ConseravationNum";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
19132;19123;="M.06.01";="Suivi";="Dossiers annuels sur les types de formats, volumes (versement totaux, par format). Nom du dossier: année.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";394;="";="Suivi";9;="NUMERIQUE";="Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";1131;="";="POL_ConseravationNum";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
19135;19123;="M.06.02";="Projets";="Par projet. P.ex.: nouveau format, support. Nom du dossier: Nom du projet et année, p.ex.: PDFA3_2022.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";9;="NUMERIQUE";="Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1131;="";="POL_ConseravationNum";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
33402;29;="M.07";="Gestion des dépôts";="Vu avec JMF, 2021-09-17.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;0;="";="À définir";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1112;="";="POL_Gestion_depots";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
50123;33402;="M.07.00";="Administration";="Plannification des actions de préservation, dossiers annuels. Nom du dossier: année. P.ex. campagnes de migration de format, plannification de l'arrivée de nouveau formats (mega).";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";395;="AFFAIRE_ADMINISTRATIVE";="Affaire administrative";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1112;="";="POL_Gestion_depots";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
33405;33402;="M.07.01";="Projets";="Inclant la plannification du projet (ex. tâches à acomplir). Dossiers par fonds ou nom de projet et année de début. P.ex., 2021_Agence_telegraphique_suisse, Centre_stockage_temporaire";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1112;="";="POL_Gestion_depots";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
33406;33402;="M.07.02";="Logistique";="Relevés de métrages des travaées. Dossiers annuels avec reprise l'années suivante. ";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";13;="5A";="5";208;="0A";="0";="5";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1112;="";="POL_Gestion_depots";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
33401;33402;="M.07.03";="Signalétique";="Un dossier par année. Répliquée l'année suivante. Organisé par dépôts. Listes avec contenu de la travée.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1112;="";="POL_Gestion_depots";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
33403;33402;="M.07.04";="Localisation";="Dossier de localisation (relation entre cote intellectuelle dans l'AIS et la localisation topographique): documents par sections (p.ex. fonds compliqués). Clôture annuelle, avec reprise l'année suivante. Nommage: l'année. P.ex.: 2021.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";13;="5A";="5";208;="0A";="0";="5";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1112;="";="POL_Gestion_depots";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
33404;33402;="M.07.05";="Etiquettes";=" Etiquettes d'inventaires, dossier annuel. Basées sur des modèles. ";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";221;="0A";="0 ";208;="0A";="0";="0";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1112;="";="POL_Gestion_depots";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
18014;29;="M.08";="Reproduction";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";68;="PATRIMONIALE";="Patrimoniale";="";="";="";="";1133;="";="POL_Reproduction";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
50127;18014;="M.08.00";="Administration";="Plannification des actions de préservation, dossiers annuels. Nom du dossier: année. P.ex. campagnes de migration de format, plannification de l'arrivée de nouveau formats (mega).";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";220;="DEMANDE_SIMPLE";="Demande simple";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";13;="5A";="5";208;="0A";="0";="5";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1134;="";="POL_Reproduction_secretariat";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
18015;18014;="M.08.01";="Demandes";="Notamment demande-réponse ponctuelle. Les demandes peuvent déboucher ou non sur un projet. ";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";421;="DEMANDE_REPRO_DIFFUSION";="Demande reproduction ou diffusion";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";1137;="";="POL_Consultation_recherche";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
54453;18014;="M.08.02";="Projets";="Reproduction de fonds (y compris avec financement externe). Possibilité d'attribuer une tâche à la restauration.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9|373;="ANALOGIQUE|NUMERIQUE|";="Analogique|Numérique PGA|Numérique LIMB";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";68;="PATRIMONIALE";="Patrimoniale";="";="";="";="";1133;="";="POL_Reproduction";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
54451;18014;="M.08.03";="Suivi";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";1133;="";="POL_Reproduction";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
